segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,ep_employment_2024,ep_employment_2034,ep_openings_ratio,empl_2021,ep_openings_annual_avg,openings,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,employment_auto_pct_change,employment_raw_pct_change
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,41-2022,Parts Salespersons,5467.309413168025,5467.309413168025,5467.309413168025,0.04708624961599099,0.046152456647399094,0.0365601719496671,No formal educational credential,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,37440,272.1,280.6,0.10928170797901211,4960.0,30.2,597.4769107207321,5380.03802384396,5380.03802384396,87.27138932406433,87.27138932406433,0.016221333183387088,0.016221333183387088
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_bls_us,bls_us,BLS US,41-2022,Parts Salespersons,2585.3170078796416,2585.3170078796416,2585.3170078796416,0.03530793303771262,0.03512607491619301,0.0298168035375868,No formal educational credential,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,37440,272.1,280.6,0.10928170797901211,1890.0,30.2,282.5278582882763,2544.6733712286864,2544.6733712286864,40.64363665095516,40.64363665095516,0.015972044628788852,0.015972044628788852
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,41-2022,Parts Salespersons,8056.502026924436,8056.502026924436,8081.628834827397,0.018055093191884523,0.01730670838394503,0.018617878145309175,No formal educational credential,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,37440,,,,6900.0,90.6,880.4283018386753,7928.584849279432,7953.946764029388,127.9171776450039,127.68207079800959,0.01613367077185651,0.01605266851614269
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,41-2031,Retail Salespersons,11.975170940753117,11.975170940753117,40.37997662661762,0.0005691978447462743,0.0005573359342343037,0.0009870740305522,No formal educational credential,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,34580,3936.7,3917.1,0.1415365810181059,,555.8,1.694924752061571,11.663944131366957,39.35014630067878,0.31122680938615943,1.029830325938839,0.0266828103667953,0.026170940206163215
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,41-2031,Retail Salespersons,1.1654424459038724,1.1654424459038724,134.87358627432397,0.0011274722700603354,0.0011372867587327096,0.0008495599279573,No formal educational credential,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,34580,3936.7,3917.1,0.1415365810181059,90.0,555.8,0.16495273916661293,1.1519403216993336,132.9078797725394,0.013502124204538779,1.965706501784581,0.011721201133597398,0.014789992174645489
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,41-2031,Retail Salespersons,3862.5251139247875,3862.5251139247875,3862.5251139247875,0.03326532448012874,0.033688583815029115,0.0302163978214144,No formal educational credential,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,34580,3936.7,3917.1,0.1415365810181059,2510.0,555.8,546.6885987214844,3927.111903901759,3927.111903901759,-64.58678997697143,-64.58678997697143,-0.016446383896726143,-0.016446383896726143
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_bls_us,bls_us,BLS US,41-2031,Retail Salespersons,7602.018830801572,7602.018830801572,7602.018830801572,0.10382153175463428,0.10333770587377963,0.1012002526847757,No formal educational credential,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,34580,3936.7,3917.1,0.1415365810181059,7900.0,555.8,1075.9637541469135,7486.1967643200915,7486.1967643200915,115.82206648148076,115.82206648148076,0.015471416278222806,0.015471416278222806
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,41-2031,Retail Salespersons,11477.684558113016,11477.684558113016,11639.797507627301,0.02572216374193536,0.024941223352077893,0.026286807578360237,No formal educational credential,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,34580,,,,10500.0,2223.2,1624.512230359626,11426.124552674917,11585.566694295068,51.560005438099324,54.23081333223308,0.00451246660233796,0.004680894319907309
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_bls_us,bls_us,BLS US,41-3031,"Securities, Commodities, and Financial Services Sales Agents",284.37562326896466,284.37562326896466,284.37562326896466,0.0038837463387800665,0.003935286401399213,0.000673826068646,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78140,514.5,531.6,0.07284198451390882,260.0,38.1,20.71448474629109,285.08788806296457,285.08788806296457,-0.7122647939999069,-0.7122647939999069,-0.0024984042599613915,-0.0024984042599613915
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,41-3031,"Securities, Commodities, and Financial Services Sales Agents",284.37562326896466,284.37562326896466,284.37562326896466,0.0006373024375172243,0.0006222967952406914,0.0006475825482025072,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,78140,,,,260.0,38.1,20.71448474629109,285.08788806296457,285.08788806296457,-0.7122647939999069,-0.7122647939999069,-0.0024984042599613915,-0.0024984042599613915
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",11.654935883089903,11.654935883089903,39.30015202891957,0.0005539765919110612,0.0005573359342343037,0.0011750881316098,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,1226.7,1264.7,0.09873966444569318,50.0,123.0,1.1508044582323658,11.663944131366957,39.35014630067878,-0.00900824827705371,-0.04999427175921056,-0.0007723157943485441,-0.0012704977353120584
10,10. Logistics,2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",372.6335425538416,372.6335425538416,372.6335425538416,0.008188638424498615,0.008304940374787018,0.0091374505864817,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,1226.7,1264.7,0.09873966444569318,340.0,123.0,36.79371095297625,375.4248296422471,375.4248296422471,-2.791287088405511,-2.791287088405511,-0.007435009269539809,-0.007435009269539809
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",11.626817630310471,11.626817630310471,87.00724133919356,0.001929608539921942,0.001908396946564809,0.0012900451515803,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,1226.7,1264.7,0.09873966444569318,50.0,123.0,1.1480280713881255,11.62036262035615,87.7061068702255,0.006455009954320801,-0.6988655310319416,0.0005554912669431792,-0.007968265334887334
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",12.413017328701045,12.413017328701045,1436.5258185776845,0.012008600574895492,0.012266450040617403,0.0075440921602609,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,1226.7,1264.7,0.09873966444569318,1530.0,123.0,1.225657165794516,12.424499184043137,1433.5064175467123,-0.011481855342092118,3.019401030972176,-0.0009241302343066139,0.002106304509009138
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",63.642739001126195,63.642739001126195,63.642739001126195,0.0005481119995943234,0.0005419075144508035,0.003380563844661,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,1226.7,1264.7,0.09873966444569318,,123.0,6.284062693376031,63.17070086704461,63.17070086704461,0.47203813408158624,0.47203813408158624,0.007472421986817671,0.007472421986817671
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",84.25944393154053,84.25944393154053,84.25944393154053,0.0011507396559347724,0.0011660107855997037,0.0096862497367866,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,1226.7,1264.7,0.09873966444569318,140.0,123.0,8.319749220181011,84.47048535198493,84.47048535198493,-0.21104142044440266,-0.21104142044440266,-0.002498404259961358,-0.002498404259961358
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",556.2304963286097,556.2304963286097,2083.368937432306,0.001246545140039524,0.0012197073093076823,0.0012644612857613975,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66260,,,,2110.0,738.0,54.92201256194829,558.7748217970429,2083.628686578893,-2.5443254684332715,-0.2597491465867279,-0.004553400348731919,-0.00012466191709675951
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",17.18607586823637,17.18607586823637,57.951017592657244,0.0008168799754294688,0.0008360039013515056,0.0015041128084606,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,130.0,27.2,1.5274016128607393,17.495916197051482,59.0252194510217,-0.30984032881511325,-1.0742018583644537,-0.017709294290477306,-0.018199032013016255
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",17.194802708463403,17.194802708463403,128.6742767113605,0.002853681824511247,0.0029686174724342144,0.0022575790152655,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,50.0,27.2,1.5281772052612468,18.07611963166553,136.43172179813163,-0.8813169232021281,-7.757445086771128,-0.04875586913345315,-0.05685954105489682
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",54.80096042052868,54.80096042052868,185.3900557817375,0.003797268062197629,0.0036800309897346175,0.0027123241227326,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,,27.2,4.870400664722693,53.73752727720161,181.38504745302956,1.0634331433270745,4.00500832870793,0.01978939480861154,0.0220801459929879
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",95.4814316979466,95.4814316979466,285.3664361709555,0.015437960475288788,0.01617921593030496,0.0079561042524005,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,60.0,27.2,8.48585179605995,96.23480433585799,288.49159925326774,-0.753372637911383,-3.1251630823122127,-0.007828484123915543,-0.010832769794341989
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",4.667498328907743,4.667498328907743,540.1572945637554,0.004515430989228355,0.004630381803411839,0.0030584157406463,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,90.0,27.2,0.4148209591448803,4.690042738347381,541.1249390739212,-0.022544409439637647,-0.9676445101657691,-0.004806866524969359,-0.0017882090443323343
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",49.90126810109269,49.90126810109269,49.90126810109269,0.00032320669702505343,0.0003436426116838024,0.0004364429896344,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,30.0,27.2,4.43494361166385,57.19828178693386,57.19828178693386,-7.297013685841172,-7.297013685841172,-0.12757400148876624,-0.12757400148876624
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",240.4555887380161,240.4555887380161,240.4555887380161,0.0020708818574651866,0.002077312138728313,0.005634273074435,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,303.2,308.9,0.0888743669335076,250.0,27.2,21.37033822471504,242.1543533236982,242.1543533236982,-1.6987645856820848,-1.6987645856820848,-0.007015213901239565,-0.007015213901239565
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",479.68762586319156,479.68762586319156,1487.8959376595749,0.0010750080815482667,0.0010686825432882213,0.0010788844826429727,Bachelor's degree,,Moderate-term on-the-job training,BA+,BA+,100070,,,,610.0,190.4,42.6319340744284,489.587045290756,1505.811162140004,-9.899419427564453,-17.91522448042906,-0.02021993744071677,-0.011897391207386586
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",355.4755444342895,355.4755444342895,1198.654636882207,0.01689628605328962,0.01699874599414801,0.0195064629847238,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66780,1310.5,1314.9,0.087453340443361,1290.0,114.8,31.087523806701018,355.7502960067287,1200.1794621708261,-0.27475157243924286,-1.5248252886192404,-0.0007723157943178385,-0.0012704977352813642
10,10. Logistics,2030,sam_mi_bls_us,bls_us,BLS US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",113.15644370693063,113.15644370693063,113.15644370693063,0.0024866178083909427,0.002555366269165205,0.0020737476508327,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66780,1310.5,1314.9,0.087453340443361,80.0,114.8,9.89590899486222,115.5153321976131,115.5153321976131,-2.3588884906824745,-2.3588884906824745,-0.02042056622100262,-0.02042056622100262
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",185.03358556810974,185.03358556810974,1384.666238628441,0.030708522162918608,0.030958439355386048,0.0245108578800258,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66780,1310.5,1314.9,0.087453340443361,1380.0,114.8,16.18180515214367,188.50810473023031,1422.787955894832,-3.474519162120572,-38.12171726639099,-0.01843166991198006,-0.02679367442523447
3,3. Forging & Foundries,2030,sam_mi_bls_us,bls_us,BLS US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",99.4724249601282,99.4724249601282,179.39581264900053,0.012030676727112773,0.011934673366834134,0.020638629283489,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66780,1310.5,1314.9,0.087453340443361,150.0,114.8,8.699195844764771,105.91489946763548,190.32223618090393,-6.442474507507285,-10.926423531903396,-0.06082689536495211,-0.05741012585370045
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",236.35572300050367,236.35572300050367,799.5845389414353,0.016377560381792732,0.016656982374588476,0.0164434649940667,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66780,1310.5,1314.9,0.087453340443361,850.0,114.8,20.67009750929978,243.23301820207345,821.0060042610913,-6.87729520156978,-21.421465319656022,-0.028274513272931765,-0.026091727963591965
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",170.63280724624647,170.63280724624647,509.9722033048874,0.02758884619983944,0.028002489110143206,0.0171467764060356,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,66780,1310.5,1314.9,0.087453340443361,480.0,114.8,14.922408982912389,166.56023827360042,499.3123833229635,4.072568972646053,10.659819981923874,0.024451027537293994,0.021348999820476968
