segment,occcd,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped
7. Core Automotive,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",250.0,150.0,detailed,False,,0.0014753614635585719,,0.000859106529209622,-100.0,-40.0,"        Lathe and turning machine tool setters, operators, and tenders, metal and plastic",Line item,18.9,16.4,-2.6,-13.6,1.5,48620,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",110.0,50.0,detailed,False,,0.0006491590439657716,,0.000286368843069874,-60.0,-54.54545454545454,"        Milling and planing machine setters, operators, and tenders, metal and plastic",Line item,13.8,11.8,-2.0,-14.4,1.1,48310,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4041,Machinists,2580.0,2560.0,detailed,False,,0.015225730303924462,,0.014662084765177549,-20.0,-0.7751937984496138,      Machinists,Line item,299.5,299.6,0.0,0.0,29.5,56150,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
7. Core Automotive,51-4061,"Model Makers, Metal and Plastic",130.0,50.0,detailed,False,,0.0007671879610504573,,0.000286368843069874,-80.0,-61.53846153846154,"        Model makers, metal and plastic",Line item,3.2,2.6,-0.6,-18.2,0.3,62700,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4071,Foundry Mold and Coremakers,140.0,410.0,detailed,False,,0.0008262024195928002,,0.0023482245131729667,270.0,192.85714285714283,        Foundry mold and coremakers,Line item,12.7,9.4,-3.3,-25.9,0.9,45700,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2640.0,2080.0,detailed,False,,0.015579817055178519,,0.011912943871706758,-560.0,-21.212121212121215,"        Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",Line item,154.6,148.8,-5.8,-3.8,15.9,41230,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3270.0,2660.0,detailed,False,,0.01929772794334612,,0.015234822451317296,-610.0,-18.654434250764528,"      Multiple machine tool setters, operators, and tenders, metal and plastic",Line item,131.0,130.3,-0.7,-0.5,12.8,46060,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4111,Tool and Die Makers,3620.0,3890.0,detailed,False,,0.02136323399232812,,0.022279495990836198,270.0,7.458563535911611,      Tool and die makers,Line item,55.2,49.3,-6.0,-10.8,4.7,63180,Postsecondary nondegree award,nan,Long-term on-the-job training,SC or associate's
7. Core Automotive,51-4121,"Welders, Cutters, Solderers, and Brazers",2980.0,2370.0,detailed,False,,0.017586308645618175,,0.013573883161512028,-610.0,-20.46979865771812,"        Welders, cutters, solderers, and brazers",Line item,457.3,467.2,9.9,2.2,45.6,51000,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",760.0,2250.0,detailed,False,,0.004485098849218059,,0.01288659793814433,1490.0,196.0526315789474,"        Welding, soldering, and brazing machine setters, operators, and tenders",Line item,38.9,35.4,-3.5,-9.0,3.2,47060,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",60.0,110.0,detailed,False,,0.00035408675125405727,,0.0006300114547537228,50.0,83.33333333333333,"        Heat treating equipment setters, operators, and tenders, metal and plastic",Line item,14.8,12.9,-1.9,-12.8,1.2,47450,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4192,"Layout Workers, Metal and Plastic",,70.0,detailed,False,,,,0.0004009163802978236,,,"        Layout workers, metal and plastic",Line item,5.7,5.4,-0.3,-5.4,0.5,61870,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",30.0,70.0,detailed,False,,0.00017704337562702863,,0.0004009163802978236,40.0,133.33333333333334,"        Plating machine setters, operators, and tenders, metal and plastic",Line item,31.7,27.4,-4.3,-13.6,2.5,41600,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4194,"Tool Grinders, Filers, and Sharpeners",180.0,,detailed,False,,0.0010622602537621716,,,,,"        Tool grinders, filers, and sharpeners",Line item,5.8,5.4,-0.5,-7.8,0.5,48970,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
7. Core Automotive,51-4199,"Metal Workers and Plastic Workers, All Other",,60.0,detailed,False,,,,0.0003436426116838488,,,"        Metal workers and plastic workers, all other",Line item,20.4,18.5,-1.9,-9.5,1.7,42750,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
